Guid,Added,Lat,Lon,Accuracy,FixTime,Comment,MarkerLat,MarkerLon,TypeName,IsADA
321E9EFD-EB8B-484A-8A2C-597173976023,2016-11-15 19:34:52.000,30.62214724,-96.33849258,30,1479260071,,0.00000000,0.00000000,Outside stairs,0
9E104633-205D-413C-B4EC-837071F91DC1,2016-11-15 19:35:11.000,30.62219250,-96.33858193,10,1479260099,,0.00000000,0.00000000,Outside stairs,0
C13C74AF-970F-45B3-8276-95F5338EF5D1,2016-11-15 19:35:27.000,30.62221492,-96.33863616,10,1479260113,,0.00000000,0.00000000,Outside stairs,0
BFB61D24-3388-463D-AB74-70D059A4F062,2016-11-15 19:35:47.000,30.62223827,-96.33868687,10,1479260132,,0.00000000,0.00000000,Non-ADA-accessible Door,0
ACFE184A-95B2-4EEC-84CE-BC462F6F2A1A,2016-11-15 19:36:54.000,30.62254249,-96.33836090,30,1479260201,,0.00000000,0.00000000,Curb Cut,1
E15CF093-77B2-4264-B304-E7C4C2EEA571,2016-11-15 19:37:10.000,30.62244723,-96.33838554,10,1479260216,,0.00000000,0.00000000,Cross walk,1
8CE1AC4E-879F-4AFF-97E8-1004B0A50EE4,2016-11-15 19:37:30.000,30.62250427,-96.33847305,10,1479260237,,0.00000000,0.00000000,Curb Cut,1
BD1246AE-C5A8-48F7-B20E-803D2880005B,2016-11-15 19:37:50.000,30.62259869,-96.33855896,10,1479260255,,0.00000000,0.00000000,Cross walk,1
AD1A512C-545F-4D2A-8470-D451A3C24629,2016-11-15 19:38:06.000,30.62268565,-96.33845360,10,1479260276,,0.00000000,0.00000000,Outside stairs,0
1E54CE48-4706-4A39-99FC-9E010E833E5A,2016-11-15 19:39:11.000,30.62292089,-96.33902072,10,1479260341,,0.00000000,0.00000000,Outside stairs,0
B9644422-5714-44AD-A894-725E699D3C15,2016-11-15 19:39:26.000,30.62293618,-96.33907110,10,1479260355,,0.00000000,0.00000000,Accessible Door: Not powered,1
3CEF5809-040F-4B81-AE01-CA63502B6530,2016-11-15 19:39:49.000,30.62293099,-96.33905886,10,1479260369,,0.00000000,0.00000000,Accessible Door: Not powered,1
F8C94B99-F5E0-4DF5-B685-A5F0D22B3005,2016-11-15 19:42:06.000,30.62242040,-96.33969957,10,1479260507,,0.00000000,0.00000000,Accessible Door: Not powered,1
B786E92E-EE8A-4473-BBB2-0B28A38D94B7,2016-11-15 19:42:19.000,30.62247786,-96.33970359,10,1479260528,,0.00000000,0.00000000,Accessible Door: Not powered,1
A46222FC-B6D9-4BFE-8959-3985E9927E90,2016-11-15 19:42:56.000,30.62247836,-96.33956068,10,1479260557,,0.00000000,0.00000000,Accessible Door: Not powered,1
EAA0A16B-7395-4895-B619-8B597475F314,2016-11-15 19:43:11.000,30.62252333,-96.33954476,10,1479260580,,0.00000000,0.00000000,Accessible Door: Not powered,1
BC64604A-0D20-40FB-AF35-0C49D6BDB271,2016-11-15 19:43:42.000,30.62252229,-96.33946379,10,1479260595,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
78744834-615A-4456-AFFD-A1341A6E221A,2016-11-15 19:44:02.000,30.62256667,-96.33943412,10,1479260624,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
CB3DEC72-5C37-4A6A-BE38-ECF548071248,2016-11-15 19:44:19.000,30.62256956,-96.33942842,10,1479260647,,0.00000000,0.00000000,Accessible Door: Not powered,1
87AE9569-824C-48A8-AA9A-96F367876473,2016-11-15 19:44:32.000,30.62253876,-96.33937326,10,1479260662,,0.00000000,0.00000000,Accessible Door: Not powered,1
B6842E25-DC00-46CA-8D4B-8C9756496222,2016-11-15 19:44:53.000,30.62255133,-96.33933621,10,1479260679,,0.00000000,0.00000000,Accessible Door: Not powered,1
8BDC176D-BDFB-4745-9C84-349974BF25D7,2016-11-15 19:46:55.000,30.62175191,-96.33897588,10,1479260802,,0.00000000,0.00000000,Curb Cut,1
c93b1b58-1a6c-4cf5-8679-750b0316f629,2016-11-15 17:40:15.000,30.61124980,-96.34834300,26,1479253175000,None,30.61119684,-96.34825129,Non-ADA-accessible Door,0
9d79faf3-59d2-438c-bae3-fee9241b2739,2016-11-15 17:41:24.000,30.61130240,-96.34826620,56,1479253261834,None,30.61141704,-96.34794738,Accessible Door: Powered Assist,1
03c9fef9-af6d-4b18-b5b1-1c7d97874d4b,2016-11-15 17:42:10.000,30.61151790,-96.34794030,9,1479253319000,None,30.61147346,-96.34789649,Accessible Door: Powered Assist,1
A533F7D6-09C0-4C90-A3B8-404F66399C09,2016-11-15 17:42:37.000,30.61545978,-96.33801271,30,1479253287,EABC,0.00000000,0.00000000,Ramps,1
0E848120-AD50-4C02-BDB5-88C4B3FDA7C7,2016-11-15 17:45:11.000,30.61470733,-96.33863901,10,1479253462,HELD back entrance ,0.00000000,0.00000000,Curb Cut,1
CA7EB65E-986F-4A9E-8379-0DA7E1E1BC1F,2016-11-15 17:48:13.000,30.61405879,-96.33936136,30,1479253633,Parking lot 21,0.00000000,0.00000000,Curb Cut,1
B967FC61-BA18-40D5-A94F-482B3401ED48,2016-11-15 17:49:41.000,30.61359904,-96.33967585,10,1479253701,Side entrance of Rudder Theatre ,0.00000000,0.00000000,Accessible Door: Powered Assist,1
8D05663C-174D-4089-93F7-95CD2DC17452,2016-11-15 18:28:11.000,30.61329368,-96.34082149,65,1479256041,Rudder Fountain entrance ,0.00000000,0.00000000,Accessible Door: Powered Assist,1
A19C7B14-ADD5-4351-965F-A2EA0AE2A074,2016-11-15 18:30:23.000,30.61314344,-96.34102793,10,1479256152,Back MSC entrance to MSC Plaza,0.00000000,0.00000000,Accessible Door: Powered Sliding,1
052A0781-C360-41CB-B51C-45A7EB78CB90,2016-11-15 19:48:15.000,30.62157672,-96.33882886,10,1479260880,,0.00000000,0.00000000,Cross walk,1
C7FF62B2-F962-4E70-81E3-D09B5E4EFD6C,2016-11-15 19:49:08.000,30.62118089,-96.33837397,10,1479260937,,0.00000000,0.00000000,Curb Cut,1
72D70A58-A83F-440F-8299-916A5E435463,2016-11-15 19:49:23.000,30.62117125,-96.33836685,10,1479260951,,0.00000000,0.00000000,Cross walk,1
9E066336-5000-4CE8-B6E3-89302255391D,2016-11-15 19:50:40.000,30.62072269,-96.33772094,100,1479261028,,0.00000000,0.00000000,Curb Cut,1
3375EB16-975B-45B2-B59B-733386E58EC7,2016-11-15 19:50:55.000,30.62059705,-96.33787952,10,1479261042,,0.00000000,0.00000000,Cross walk,1
B3B2DD30-1262-480D-A7C9-E731EE42E9DE,2016-11-15 19:51:32.000,30.62041214,-96.33767040,10,1479261076,,0.00000000,0.00000000,Curb Cut,1
F34E24F9-F605-42A2-A234-3E31F5B988B5,2016-11-15 19:51:48.000,30.62039584,-96.33763955,10,1479261094,,0.00000000,0.00000000,Cross walk,1
E7A9BBD4-3C13-457D-8CE6-16117CDFFB65,2016-11-15 19:52:03.000,30.62038251,-96.33759161,10,1479261111,,0.00000000,0.00000000,Curb Cut,1
82241AF0-ED5F-4015-B228-C1EA22C17022,2016-11-15 19:52:17.000,30.62038025,-96.33757995,10,1479261126,,0.00000000,0.00000000,Cross walk,1
9CEAEEDA-1570-4DA1-8273-48AF918EEA66,2016-11-15 19:52:58.000,30.62020997,-96.33744450,10,1479261160,,0.00000000,0.00000000,Curb Cut,1
71B61897-1E59-4DD5-BAD8-BEA63F11EBBB,2016-11-15 19:53:27.000,30.62014522,-96.33748918,10,1479261195,,0.00000000,0.00000000,Cross walk,1
E283139B-5E06-4479-B7B8-578C31D51D10,2016-11-15 19:53:55.000,30.62005289,-96.33765204,10,1479261222,,0.00000000,0.00000000,Curb Cut,1
4F2119FF-5162-418C-8A17-7D3A89C86B7E,2016-11-15 19:54:18.000,30.62001878,-96.33772329,10,1479261241,,0.00000000,0.00000000,Curb Cut,1
65C41845-C63F-424C-8210-0B7C177CD28A,2016-11-15 19:54:32.000,30.62000897,-96.33776293,10,1479261260,,0.00000000,0.00000000,Cross walk,1
3CF1159E-9B7E-4349-897D-A51F1228B33D,2016-11-15 19:55:14.000,30.62017669,-96.33792479,10,1479261289,,0.00000000,0.00000000,Curb Cut,1
63252851-69D9-4F80-B09C-6F21084FF403,2016-11-15 19:55:26.000,30.62022485,-96.33793610,10,1479261316,,0.00000000,0.00000000,Curb Cut,1
6BD30E6B-75B7-491C-A48A-56553E100749,2016-11-15 19:56:48.000,30.61999472,-96.33854815,10,1479261392,,0.00000000,0.00000000,Outside stairs,0
0DC097F2-725B-457A-BA49-35658CB4A0F2,2016-11-15 19:57:23.000,30.61992737,-96.33858109,10,1479261410,,0.00000000,0.00000000,Non-ADA-accessible Door,0
5D4D89E2-51F9-4B35-9784-5C710A39F80C,2016-11-15 19:58:13.000,30.61971389,-96.33875325,10,1479261471,,0.00000000,0.00000000,Outside stairs,0
BFA34AEE-9C78-4007-AA62-35E1EE655891,2016-11-15 19:59:42.000,30.61952852,-96.33908702,10,1479261560,,0.00000000,0.00000000,Accessible Door: Not powered,1
09FE532F-B796-4D96-9198-7C0CC4EFC723,2016-11-15 20:00:29.000,30.61976204,-96.33937745,10,1479261617,,0.00000000,0.00000000,Curb Cut,1
AFCA86E3-E981-4DAC-B499-7AE1C9AB3A97,2016-11-15 20:00:46.000,30.61987243,-96.33936027,10,1479261633,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
4B6F70C0-8353-4080-A874-DF3BEBAB9AC4,2016-11-15 20:01:15.000,30.61973916,-96.33936538,10,1479261664,,0.00000000,0.00000000,Curb Cut,1
FA4034D1-03D4-485A-845E-C36F999FFEA8,2016-11-15 19:47:18.000,30.62169231,-96.33903572,10,1479260818,,0.00000000,0.00000000,Cross walk,1
B882E4F8-F473-4A73-87B5-574093CAD50E,2016-11-15 19:47:57.000,30.62157283,-96.33882324,10,1479260863,,0.00000000,0.00000000,Curb Cut,1
A4E86E53-559D-4EC7-AF88-3F98B4E86EA8,2016-11-16 07:28:07.000,30.62148859,-96.35643261,5,1479302875,,0.00000000,0.00000000,Curb Cut,1
CB5D4C67-3BAE-4E0B-B204-43F6CE147ACE,2016-11-16 07:30:48.000,30.62150587,-96.35586435,67,1479303039,,0.00000000,0.00000000,Ramps,1
BDAEF33B-5D06-4AD7-812E-9EA35B80B643,2016-11-16 07:30:55.000,30.61739918,-96.33717301,10,1479303028,,30.61736311,-96.33715057,Ramps,1
174E3B69-12E8-4E10-85CA-A11626A477F5,2016-11-16 07:31:09.000,30.62087755,-96.35606607,5,1479303061,,0.00000000,0.00000000,Accessible Door: Not powered,1
90793B3C-C487-4DE0-B63D-0BF70E55584F,2016-11-16 07:31:22.000,30.61735438,-96.33705257,10,1479303064,,30.61729570,-96.33706703,Non-ADA-accessible Door,0
94EBCE89-9D43-42D5-9463-60DDA5891522,2016-11-16 07:31:44.000,30.61733908,-96.33703362,10,1479303086,,0.00000000,0.00000000,Non-ADA-accessible Door,0
299B2B59-95CB-4FE5-AF5E-E9FA5F96B2EC,2016-11-16 07:32:22.000,30.61730137,-96.33700211,10,1479303125,,30.61733310,-96.33698875,Accessible Door: Powered Assist,1
0F38C4D0-589A-4C9B-BD5F-C995ECA3A575,2016-11-16 07:32:23.000,30.62067374,-96.35582803,5,1479303108,,0.00000000,0.00000000,Curb Cut,1
D2649473-5C22-4F50-A9CC-68F5A41B7204,2016-11-16 07:32:51.000,30.61746322,-96.33696967,10,1479303154,,30.61741706,-96.33702290,Outside stairs,0
B3745D93-D6D4-4A84-BCAE-245C6635FF89,2016-11-16 07:33:12.000,30.62012360,-96.35565754,5,1479303183,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
D7FB7A1E-EC99-44C3-AFF8-BACA7ADD95BE,2016-11-16 07:33:21.000,30.62013282,-96.35567095,5,1479303195,,0.00000000,0.00000000,Accessible Door: Not powered,1
55F6D211-CF9C-450D-86B4-5A27F1B07F5F,2016-11-16 07:33:32.000,30.62012808,-96.35566332,5,1479303205,,0.00000000,0.00000000,Accessible Door: Not powered,1
F0367A76-F549-4A23-86F1-61422255DC58,2016-11-16 07:33:38.000,30.61711483,-96.33701376,10,1479303199,,30.61700616,-96.33705796,Outside stairs,0
01B6450C-E810-4E5E-A622-C0F8B2C52483,2016-11-16 07:33:54.000,30.62015126,-96.35556852,10,1479303222,,0.00000000,0.00000000,Accessible Door: Not powered,1
91CD993D-AE77-424B-82D4-809B52CC2536,2016-11-16 07:34:10.000,30.62017623,-96.35552662,10,1479303242,,0.00000000,0.00000000,Accessible Door: Not powered,1
5B4AD811-B222-4BB8-BDF3-75ADB90B20D7,2016-11-16 07:34:19.000,30.62019379,-96.35558085,10,1479303251,,0.00000000,0.00000000,Accessible Door: Not powered,1
B758BE2E-61C3-489A-825B-51E4465CB26F,2016-11-16 07:47:42.000,30.61740228,-96.33841345,10,1479304045,,30.61740283,-96.33837529,Accessible Door: Powered Assist,1
4DDB3A8A-B160-48EB-8FB4-950A09E37374,2016-11-16 07:51:28.000,30.61785637,-96.33878276,10,1479304275,,30.61773056,-96.33881206,Outside stairs,0
A3E8334B-DF81-4373-87B2-58B376594E84,2016-11-16 07:52:24.000,30.61760835,-96.33877873,10,1479304324,,30.61747570,-96.33865003,Non-ADA-accessible Door,0
AC9B33A4-90AE-4C9E-8CCF-A1BA79632814,2016-11-16 07:54:36.000,30.61744730,-96.33913270,10,1479304457,,30.61755668,-96.33912434,Accessible Door: Powered Sliding,1
743F54A1-675B-4CBB-B83D-44DBD3BC8B01,2016-11-16 07:54:54.000,30.61744646,-96.33914243,10,1479304482,,30.61754841,-96.33917234,Ramps,1
EA5FC866-FF54-4316-B3E3-66F4CB4F8022,2016-11-16 07:56:08.000,30.61740245,-96.33909347,10,1479304554,,30.61731210,-96.33914354,Outside stairs,0
7DE33FF9-5826-41E3-95A7-658FD1CE6442,2016-11-16 07:57:21.000,30.61712472,-96.33952145,10,1479304612,,30.61720303,-96.33961017,Outside stairs,0
F7126B53-FDEE-4750-8E67-EE9F7C6266F8,2016-11-16 07:57:52.000,30.61709249,-96.33968675,10,1479304654,,30.61714188,-96.33971002,Accessible Door: Powered Assist,1
8FFC395F-D5BC-4828-859B-875169A72C93,2016-11-16 07:58:08.000,30.61709488,-96.33969680,10,1479304678,,30.61712040,-96.33974843,Ramps,1
949AF0C5-5865-4F3D-964A-D6D9654CD3CA,2016-11-16 07:59:31.000,30.61721528,-96.33932138,30,1479304749,,30.61717328,-96.33929524,Sidewalk Uneven surface,0
5D5973C7-5B50-416B-BB1D-6591561350C8,2016-11-16 08:25:49.000,30.61238612,-96.34109805,65,1479306295,,0.00000000,0.00000000,Ramps,1
DE8E4824-60CC-4E4D-AB00-C445D017D38D,2016-11-16 08:28:50.000,30.61265197,-96.34076777,65,1479306385,,0.00000000,0.00000000,Sidewalk Uneven surface,0
FCC102B1-40A6-4982-955C-F30B4FD4A148,2016-11-16 08:30:50.000,30.61395468,-96.34049887,10,1479306623,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
183FAF66-493B-4788-9B15-BFD3C0D8A193,2016-11-16 08:31:22.000,30.61400091,-96.34052678,10,1479306654,,0.00000000,0.00000000,Ramps,1
221CCD68-8498-4F55-8099-77DB4343E7F6,2016-11-16 08:36:30.000,30.61591588,-96.33993477,10,1479306966,,0.00000000,0.00000000,Sidewalk Crack (Larger than ~1.5 inch),0
2BAD955C-1050-4A58-9AEF-CEDF20FC50A8,2016-11-15 20:01:56.000,30.61972420,-96.33944526,10,1479261704,,0.00000000,0.00000000,Outside stairs,0
30E4AC5A-9034-49E2-8C79-97015384ED9A,2016-11-15 20:02:20.000,30.61965044,-96.33957610,10,1479261729,,0.00000000,0.00000000,Curb Cut,1
89C650C2-F46D-46EF-8D64-7C9F4D6A4A8B,2016-11-15 20:02:36.000,30.61965676,-96.33963352,10,1479261747,,0.00000000,0.00000000,Curb Cut,1
969CCF26-28E6-4070-8F17-6EB6AD67E379,2016-11-15 20:03:00.000,30.61969000,-96.33978599,10,1479261770,,0.00000000,0.00000000,Outside stairs,0
0026B8EF-CF5B-4A15-A65B-6E5254DF3034,2016-11-15 20:03:40.000,30.61975316,-96.33989193,10,1479261808,,0.00000000,0.00000000,Accessible Door: Not powered,1
FE8278EB-30E8-451F-B1C8-E45C470DBD90,2016-11-15 20:05:25.000,30.62010256,-96.34020676,10,1479261909,,0.00000000,0.00000000,Curb Cut,1
B9E7BCC6-40CF-4386-AB84-07F673FA36DD,2016-11-15 20:06:02.000,30.62001840,-96.34032151,10,1479261950,,0.00000000,0.00000000,Outside stairs,0
A07DD5E1-FCFB-4900-8A23-C834215F7DF9,2016-11-15 20:06:26.000,30.61999648,-96.34029167,10,1479261973,,0.00000000,0.00000000,Outside stairs,0
D4B4EE0D-FE24-4146-BD17-CA6C858E5999,2016-11-15 20:06:47.000,30.61993173,-96.34024473,10,1479261993,,0.00000000,0.00000000,Outside stairs,0
5E08F4ED-1229-41A4-8336-8FBA2977FA44,2016-11-15 20:07:24.000,30.61983752,-96.34017725,10,1479262020,,0.00000000,0.00000000,Ramps,1
E2BCABBA-D978-48C4-B9A8-295A68B7B59D,2016-11-15 20:08:29.000,30.61948129,-96.33984131,10,1479262099,,0.00000000,0.00000000,Outside stairs,0
14E302F5-E32D-4543-BCB7-26D2BC9A7F95,2016-11-15 20:08:50.000,30.61946172,-96.33986109,10,1479262119,,0.00000000,0.00000000,Non-ADA-accessible Door,0
C60B6CA4-07FF-4156-A491-C9D8DBDDCD98,2016-11-15 20:09:00.000,30.61942811,-96.33983628,10,1479262132,,0.00000000,0.00000000,Non-ADA-accessible Door,0
8FBEE448-BBBA-4B4A-8DB5-52457BE626E7,2016-11-15 20:09:11.000,30.61941872,-96.33984927,10,1479262143,,0.00000000,0.00000000,Non-ADA-accessible Door,0
B862336E-4F77-44A1-A863-1394CD100BB1,2016-11-15 20:10:02.000,30.61930929,-96.33973142,10,1479262189,,0.00000000,0.00000000,Outside stairs,0
8774F342-E8A6-40E1-918D-5EEBB50B8EF4,2016-11-15 20:10:18.000,30.61928310,-96.33971860,10,1479262209,,0.00000000,0.00000000,Outside stairs,0
483F7A06-72CE-467D-AEDA-A6719C4B5825,2016-11-15 20:10:29.000,30.61925707,-96.33974466,10,1479262222,,0.00000000,0.00000000,Accessible Door: Not powered,1
41402819-D708-467D-B260-BD989430920E,2016-11-15 20:10:42.000,30.61925288,-96.33974265,10,1479262233,,0.00000000,0.00000000,Accessible Door: Not powered,1
04DFF681-6733-4D87-BEF0-F6FF4399A5C4,2016-11-15 20:10:57.000,30.61925288,-96.33974265,10,1479262244,,0.00000000,0.00000000,Accessible Door: Not powered,1
7FFF15A4-9F41-43DA-9140-9BB4AAF31173,2016-11-15 20:11:48.000,30.61944785,-96.33961005,10,1479262299,,0.00000000,0.00000000,Ramps,1
5BF79C2E-B06A-44FA-BB50-D723D36D270F,2016-11-15 20:12:58.000,30.61910366,-96.33983130,65,1479262368,,0.00000000,0.00000000,Outside stairs,0
2CCCAD91-6338-45C6-97F0-5DE090E2885B,2016-11-15 20:13:06.000,30.61895059,-96.34007089,10,1479262379,,0.00000000,0.00000000,Non-ADA-accessible Door,0
2D7DF9A0-B6BC-4D98-BED2-4021F6DE85A7,2016-11-15 20:13:50.000,30.61902624,-96.34002772,10,1479262418,,0.00000000,0.00000000,Non-ADA-accessible Door,0
47CE6991-8AEB-4177-AD49-792058CD65F4,2016-11-15 20:14:09.000,30.61906819,-96.34005077,10,1479262432,,0.00000000,0.00000000,Outside stairs,0
00752E98-E59A-40F5-8A1D-3C6F995EA1C0,2016-11-15 20:14:25.000,30.61917007,-96.34006393,10,1479262453,,0.00000000,0.00000000,Ramps,1
204F83F6-10D4-4CC0-8029-65F89FD4EF16,2016-11-15 20:14:58.000,30.61911446,-96.34010651,10,1479262481,,0.00000000,0.00000000,Ramps,1
8DEE3FC9-1AFA-4310-8458-4E37CC363246,2016-11-15 20:15:52.000,30.61909107,-96.34022277,10,1479262513,,30.62102350,-96.33886822,Outside stairs,0
D301CBF4-7AC2-44DE-A906-9FB5469F724C,2016-11-15 20:16:09.000,30.61926843,-96.34042804,10,1479262560,,0.00000000,0.00000000,Outside stairs,0
B8DB43BC-5FE8-4A1B-A137-7721CB3773D9,2016-11-15 20:16:59.000,30.61943770,-96.34079567,10,1479262611,,0.00000000,0.00000000,Outside stairs,0
CD9AF81C-3DC6-49C7-AF59-E8719BED84EE,2016-11-15 20:17:22.000,30.61958992,-96.34071747,10,1479262634,,0.00000000,0.00000000,Non-ADA-accessible Door,0
C93A121D-DFF9-448F-8F0F-5BB809F3E7F1,2016-11-15 20:17:31.000,30.61957961,-96.34071546,10,1479262644,,0.00000000,0.00000000,Non-ADA-accessible Door,0
BC9AC39B-575D-4F33-BA96-2E9E1723D584,2016-11-15 20:18:19.000,30.61941620,-96.34094344,10,1479262690,,0.00000000,0.00000000,Accessible Door: Not powered,1
F2B8994C-C580-48F1-B770-2441635A1F46,2016-11-15 20:19:03.000,30.61949072,-96.34125768,10,1479262734,,0.00000000,0.00000000,Accessible Door: Powered Sliding,1
771F4C81-BF46-47EC-8DC5-6A927BE4B66F,2016-11-15 20:20:46.000,30.61960874,-96.34168617,10,1479262831,,0.00000000,0.00000000,Accessible Door: Not powered,1
4BCC473E-9CE2-44C5-A3E9-8CF1B914B5D4,2016-11-15 20:21:28.000,30.61978354,-96.34168583,30,1479262876,,30.62172584,-96.34023719,Accessible Door: Powered Sliding,1
D79383E7-04DD-4B72-968A-3CC3906B9121,2016-11-15 20:21:44.000,30.61997871,-96.34168751,10,1479262893,,30.62187413,-96.34035840,Curb Cut,1
1A6E188D-8EB7-42E3-90E1-EAD18FD09E60,2016-11-15 20:24:25.000,30.61929848,-96.34196579,10,1479263050,,0.00000000,0.00000000,Accessible Door: Not powered,1
77594661-A7E2-442E-B39A-6445F09B754A,2016-11-15 20:24:56.000,30.61935049,-96.34204491,10,1479263069,,0.00000000,0.00000000,Accessible Door: Not powered,1
0559AD6B-DE55-4A93-9CB6-8E6CD60CA899,2016-11-15 20:25:33.000,30.61931344,-96.34215957,10,1479263113,,0.00000000,0.00000000,Accessible Door: Not powered,1
48279D8E-C02F-4C1C-9F27-8CDAD193A26F,2016-11-15 20:26:45.000,30.61908013,-96.34218170,10,1479263193,,0.00000000,0.00000000,Curb Cut,1
737B5F85-31CD-4112-BE5F-FBA0A23F68D4,2016-11-15 20:27:19.000,30.61894103,-96.34205874,10,1479263225,,0.00000000,0.00000000,Curb Cut,1
FA4DEF6B-1B32-4BAA-B45A-728C0E4C1C2A,2016-11-15 20:27:34.000,30.61885554,-96.34197408,10,1479263241,,0.00000000,0.00000000,Curb Cut,1
A862FA27-6E6D-4BA6-8015-B2DBC1D26010,2016-11-15 20:27:59.000,30.61876183,-96.34188130,10,1479263259,,0.00000000,0.00000000,Curb Cut,1
F50773D1-C249-4BB3-82DF-67576C502C52,2016-11-15 20:28:13.000,30.61870990,-96.34184576,10,1479263281,,0.00000000,0.00000000,Curb Cut,1
56FD4F67-D940-499C-9175-5E6002472F16,2016-11-15 20:28:29.000,30.61868107,-96.34182916,10,1479263298,,0.00000000,0.00000000,Curb Cut,1
B8DFC278-68E6-48A8-9F7D-6E57EFD83A4A,2016-11-15 20:28:47.000,30.61860614,-96.34180787,10,1479263315,,0.00000000,0.00000000,Ramps,1
F2DF23C6-E69E-4A5A-82D3-5BBD710FD17A,2016-11-15 20:29:07.000,30.61854478,-96.34175054,10,1479263329,,0.00000000,0.00000000,Outside stairs,0
CB0AC236-AC6E-4709-802E-C4C5C6084C2C,2016-11-15 20:29:27.000,30.61859717,-96.34170343,10,1479263349,,0.00000000,0.00000000,Accessible Door: Not powered,1
5B4E93C2-8D29-41A9-8FA0-F34DBDA45466,2016-11-15 20:30:28.000,30.61820364,-96.34137478,10,1479263409,,0.00000000,0.00000000,Accessible Door: Not powered,1
EF15F384-6A30-4B05-BB2A-597E61FE540E,2016-11-15 20:31:34.000,30.61788944,-96.34116305,10,1479263478,,0.00000000,0.00000000,Outside stairs,0
3AA65697-2110-4A51-9940-61387AED6360,2016-11-15 20:32:13.000,30.61790206,-96.34073415,10,1479263512,,0.00000000,0.00000000,Outside stairs,0
7FED1C82-5AA9-450B-91E2-AE293DE22C22,2016-11-15 20:32:42.000,30.61775210,-96.34060523,10,1479263544,,0.00000000,0.00000000,Outside stairs,0
331C975C-872C-4372-A510-7523CFC0605C,2016-11-15 20:33:02.000,30.61773752,-96.34059979,10,1479263566,,0.00000000,0.00000000,Non-ADA-accessible Door,0
C1AB47E2-CEAE-4594-AF36-48DCD5DE2562,2016-11-15 20:33:15.000,30.61774661,-96.34050482,10,1479263584,,0.00000000,0.00000000,Non-ADA-accessible Door,0
90A09F00-354C-4474-97C5-ED3352951DAE,2016-11-15 20:33:28.000,30.61774661,-96.34050482,10,1479263598,,0.00000000,0.00000000,Non-ADA-accessible Door,0
30877850-C3E3-4434-A00A-58495A0144D4,2016-11-15 20:33:51.000,30.61770579,-96.34042427,10,1479263622,,0.00000000,0.00000000,Outside stairs,0
2A5D4042-D343-4B72-BEEA-AD2918BA11AE,2016-11-15 20:34:22.000,30.61757223,-96.34037280,10,1479263645,,0.00000000,0.00000000,Sidewalk Uneven surface,0
26B69155-A3D8-4651-BB44-5DA7530CA3D8,2016-11-15 20:35:04.000,30.61757034,-96.34011724,10,1479263689,,0.00000000,0.00000000,Outside stairs,0
A5578B60-E63E-447A-972F-E9BFDE3DEEB1,2016-11-15 20:46:47.000,30.61755861,-96.34009620,5,1479264174,,0.00000000,0.00000000,Sidewalk Crack (Larger than ~1.5 inch),0
E53D83A2-4B6F-4540-9C85-2AD384DACC5C,2016-11-16 06:55:19.000,30.61447813,-96.34031993,65,1479300853,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
40BF91BE-109B-45E6-8EDE-E1882BA3E72C,2016-11-16 06:56:17.000,30.61452750,-96.34005597,10,1479300925,,0.00000000,0.00000000,Curb Cut,1
F443CFFB-878C-4744-ABCE-2224971025ED,2016-11-16 06:56:42.000,30.61442373,-96.34014943,10,1479300979,,0.00000000,0.00000000,Curb Cut,1
3A9D53A7-D51A-4630-B2E2-F077874D4088,2016-11-16 06:57:11.000,30.61439561,-96.34010006,10,1479301009,,0.00000000,0.00000000,Cross walk,1
C51D5D99-15F7-4838-8EA8-3E881EDAC7D0,2016-11-16 06:57:31.000,30.61427977,-96.33991683,10,1479301033,,0.00000000,0.00000000,Curb Cut,1
8A49FE6E-17C1-4FD1-A16C-B1F6DF6A92E2,2016-11-16 07:25:24.000,30.62129233,-96.35664593,5,1479302711,,0.00000000,0.00000000,Curb Cut,1
BD02A53F-7614-4E8B-9AE6-38877855E466,2016-11-16 07:25:39.000,30.62124685,-96.35671559,5,1479302730,,0.00000000,0.00000000,Curb Cut,1
68D0003D-0BCA-4923-8632-E638D20AD8A4,2016-11-16 07:26:02.000,30.62112678,-96.35692136,5,1479302751,,0.00000000,0.00000000,Curb Cut,1
22B5A401-BB60-4EFD-879B-C26A982C381B,2016-11-16 07:26:17.000,30.62111304,-96.35695112,5,1479302764,,0.00000000,0.00000000,Cross walk,1
7F6CFC04-D80E-41C8-B91D-10D7AE707027,2016-11-16 07:26:35.000,30.62118738,-96.35702631,5,1479302782,,0.00000000,0.00000000,Curb Cut,1
912342B1-E3CE-4B8F-9A35-5F46CA7A0260,2016-11-16 07:27:11.000,30.62146130,-96.35677384,5,1479302820,,0.00000000,0.00000000,Curb Cut,1
97888B6C-8FC6-4B79-AF9A-0C16163FF244,2016-11-16 07:27:22.000,30.62144358,-96.35675834,5,1479302833,,0.00000000,0.00000000,Cross walk,1
86C955BE-A6A8-4EB7-B29C-89A71374CE47,2016-11-16 07:27:35.000,30.62139823,-96.35671483,5,1479302846,,0.00000000,0.00000000,Curb Cut,1
